item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
643091.0,complete,11/18/2017,MATHUA59B7EB40CD5BF,12423.0,1.0,12423.0,100395447,Mobiles & Tablets,\N,0.0,cod,11/18/2017,Net," 12,423 ",2017.0,11.0,2017-11,11-2017,FY18,71216.0,,,,,
591311.0,canceled,10/10/2017,MATQMO59D1F6E4C907C,13402.0,1.0,10402.0,100364457,Mobiles & Tablets,\N,3000.0,Easypay,10/10/2017,Gross," 13,402 ",2017.0,10.0,2017-10,10-2017,FY18,62549.0,,,,,
644079.0,complete,11/19/2017,MATMOT59FC5E234E733,18555.0,1.0,12771.75,100395947,Mobiles & Tablets,\N,5783.25,Easypay,11/19/2017,Net," 18,555 ",2017.0,11.0,2016-9,11-2017,FY18,7607.0,,,,,
599676.0,canceled,10/19/2017,MATHUA59B7EB4505059,13144.0,1.0,10972.4,100370484,Mobiles & Tablets,C-FSD-30642,2171.6,Payaxis,10/19/2017,Gross," 13,144 ",2017.0,10.0,2017-9,10-2017,FY18,61711.0,,,,,
659115.0,canceled,11/21/2017,APPNAT5A0A01860CE92,868.0,1.0,3339.0,100404312,Appliances,\N,187.0914,Easypay,11/21/2017,Gross, 868 ,2017.0,11.0,2016-11,11-2017,FY18,22863.0,,,,,
636438.0,complete,11/18/2017,MATINF59C9002A3CDEC,9500.0,1.0,9500.0,100391534,Mobiles & Tablets,\N,0.0,cod,11/18/2017,Net," 9,500 ",2017.0,11.0,2017-11,11-2017,FY18,67137.0,,,,,
684194.0,canceled,11/24/2017,MATMOT59FC5E2260053,18555.0,1.0,14855.0,100419473,Mobiles & Tablets,\N,3700.0,easypay_voucher,11/24/2017,Gross," 18,555 ",2017.0,11.0,2017-11,11-2017,FY18,76330.0,,,,,
639310.0,complete,11/18/2017,MATINF59BB98EEA8AA6,6800.0,1.0,6800.0,100393294,Mobiles & Tablets,C-HDD-45297,0.0,cod,11/18/2017,Net," 6,800 ",2017.0,11.0,2017-10,11-2017,FY18,62767.0,,,,,
612036.0,canceled,11/11/2017,RAF59D64DB567970,79.0,1.0,2657.0,100378323,Superstore,\N,0.0,easypay_voucher,11/11/2017,Gross, 79 ,2017.0,11.0,2016-7,11-2017,FY18,485.0,,,,,
616783.0,canceled,11/16/2017,MEFAYB59FAB695BD4A4-M,699.0,1.0,849.0,100380786,Men's Fashion,\N,0.0,jazzwallet,11/16/2017,Gross, 699 ,2017.0,11.0,2016-11,11-2017,FY18,25062.0,,,,,
594608.0,canceled,10/10/2017,MATSAM59B7EB6B236A9,8351.0,1.0,8351.0,100367062,Mobiles & Tablets,\N,0.0,Payaxis,10/10/2017,Gross," 8,351 ",2017.0,10.0,2017-10,10-2017,FY18,62718.0,,,,,
608509.0,canceled,11/7/2017,APPJAC59E8B20EB02B5,1498.0,2.0,2996.0,100376064,Appliances,\N,0.0,cod,11/7/2017,Gross," 2,996 ",2017.0,11.0,2017-8,11-2017,FY18,56441.0,,,,,
631155.0,complete,11/17/2017,WOFNIG59F6E07E7E104-34,749.0,1.0,1199.2,100388645,Women's Fashion,\N,149.8,Easypay,11/17/2017,Net, 749 ,2017.0,11.0,2017-11,11-2017,FY18,68874.0,,,,,
617470.0,complete,11/16/2017,APPNAT5A018FEDA562F,699.0,1.0,2778.0,100381083,Appliances,\N,0.0,cod,11/16/2017,Net, 699 ,2017.0,11.0,2017-11,11-2017,FY18,67309.0,,,,,
589536.0,canceled,10/6/2017,MATUNI59ACAB7094D36,168.0,1.0,9250.0,100363496,Mobiles & Tablets,CFSD30642,0.0,Payaxis,10/6/2017,Gross, 168 ,2017.0,10.0,2017-5,10-2017,FY18,47461.0,,,,,
684657.0,canceled,11/24/2017,MEFAYB59F77BD7C52B4-M,899.0,1.0,2397.6,100419729,Men's Fashion,\N,179.8,Easypay,11/24/2017,Gross, 899 ,2017.0,11.0,2017-11,11-2017,FY18,72610.0,,,,,
578115.0,received,9/7/2017,MATMTE59AD3757181A2,200.0,1.0,1049.0,100356501,Mobiles & Tablets,C-LHW-50074,0.0,cod,9/7/2017,Valid, 200 ,2017.0,9.0,2017-1,9-2017,FY18,31025.0,,,,,
669516.0,complete,11/23/2017,APPDAW59FF034935DBA,7945.0,1.0,6053.25,100410022,Appliances,\N,1891.75,Easypay,11/23/2017,Net," 7,945 ",2017.0,11.0,2017-11,11-2017,FY18,75934.0,,,,,
618713.0,order_refunded,11/17/2017,APPNET59E7A8D019DC3,599.0,1.0,749.0,100381842,Appliances,\N,0.0,cod,11/17/2017,Valid, 599 ,2017.0,11.0,2017-11,11-2017,FY18,67480.0,,,,,
654589.0,order_refunded,11/20/2017,WOFMEM59D5E4319686A,1998.0,1.0,1998.0,100401707,Women's Fashion,\N,0.0,cod,11/20/2017,Valid," 1,998 ",2017.0,11.0,2017-11,11-2017,FY18,73347.0,,,,,
590104.0,received,10/8/2017,HASWEB59ADA346B0C33,1100.0,1.0,99310.9,100363780,Health & Sports,\N,0.0,cod,10/8/2017,Valid," 1,100 ",2017.0,10.0,2017-8,10-2017,FY18,59158.0,,,,,
582272.0,canceled,9/20/2017,WOFMEM59ADC4E718C1D,1499.0,1.0,24280.0,100358955,Women's Fashion,\N,0.0,cod,9/20/2017,Gross," 1,499 ",2017.0,9.0,2017-9,9-2017,FY18,61125.0,,,,,
578276.0,order_refunded,9/7/2017,WOFMAR59ADC0466A195,440.0,1.0,590.0,100356592,Women's Fashion,\N,0.0,cod,9/7/2017,Valid, 440 ,2017.0,9.0,2017-9,9-2017,FY18,60703.0,,,,,
621236.0,complete,11/17/2017,HALSTY59F9C112AA8B7,313.0,1.0,1724.8,100383191,Home & Living,\N,62.6,Easypay,11/17/2017,Net, 313 ,2017.0,11.0,2017-11,11-2017,FY18,67765.0,,,,,
682424.0,canceled,11/24/2017,KABSTI5A0448169A1E5,299.25,1.0,967.9125,100418449,Kids & Baby,\N,44.8875,Easypay,11/24/2017,Gross, 299 ,2017.0,11.0,2017-11,11-2017,FY18,78378.0,,,,,
610010.0,complete,11/10/2017,MATHUA59C9074C5FD5B,11900.0,1.0,11900.0,100376892,Mobiles & Tablets,\N,0.0,Easypay,11/10/2017,Net," 11,900 ",2017.0,11.0,2016-9,11-2017,FY18,9867.0,,,,,
636554.0,complete,11/18/2017,MATINF59C9002EA6AF0,9500.0,1.0,9500.0,100391616,Mobiles & Tablets,C-KHC-34670,0.0,cod,11/18/2017,Net," 9,500 ",2017.0,11.0,2016-7,11-2017,FY18,114.0,,,,,
615591.0,complete,11/14/2017,MEFTHE59F6D7769CD2A-44,549.0,1.0,699.0,100380219,Men's Fashion,\N,0.0,cod,11/14/2017,Net, 549 ,2017.0,11.0,2017-11,11-2017,FY18,67017.0,,,,,
646495.0,complete,11/19/2017,APPCAM59BA8E112EB38,700.0,1.0,1170.0,100397286,Appliances,\N,70.0,Easypay_MA,11/19/2017,Net, 700 ,2017.0,11.0,2016-9,11-2017,FY18,8066.0,,,,,
607471.0,complete,11/4/2017,APPCAM59BA8E1755493,2443.0,1.0,3442.0,100375446,Appliances,\N,0.0,cod,11/4/2017,Net," 2,443 ",2017.0,11.0,2017-11,11-2017,FY18,65618.0,,,,,
619701.0,complete,11/17/2017,APPDAW5A00144E5D452,4999.0,1.0,3699.2,100382400,Appliances,\N,1299.8,Easypay,11/17/2017,Net," 4,999 ",2017.0,11.0,2017-10,11-2017,FY18,62878.0,,,,,
577631.0,order_refunded,9/5/2017,cc_samsung_Grand Prime Plus-Gold,15399.0,1.0,15399.0,100356205,Mobiles & Tablets,\N,0.0,Payaxis,9/5/2017,Valid," 15,399 ",2017.0,9.0,2017-9,9-2017,FY18,60503.0,,,,,
587650.0,complete,10/4/2017,BAGCRE59ADE3FAEE9D7,825.0,1.0,825.0,100362295,Beauty & Grooming,0,0.0,cod,10/4/2017,Net, 825 ,2017.0,10.0,2016-12,10-2017,FY18,27997.0,,,,,
594298.0,canceled,10/10/2017,COMA4T59D78301C5334,2899.0,1.0,11915.0,100366861,Computing,\N,0.0,Payaxis,10/10/2017,Gross," 2,899 ",2017.0,10.0,2017-5,10-2017,FY18,46577.0,,,,,
582829.0,complete,9/21/2017,HASALA59AD35C05B1C2,380.0,1.0,530.0,100359301,Health & Sports,\N,0.0,cod,9/21/2017,Net, 380 ,2017.0,9.0,2017-9,9-2017,FY18,61382.0,,,,,
674406.0,complete,11/24/2017,ENTECO5A1494792A6FA,19250.0,1.0,16425.0,100413241,Entertainment,R-MUX-52116,2825.0,easypay_voucher,11/24/2017,Net," 19,250 ",2017.0,11.0,2017-11,11-2017,FY18,76838.0,,,,,
676922.0,received,11/24/2017,MEFPAK5A094BFF2AF36-L,599.0,1.0,2097.0,100415172,Men's Fashion,\N,0.0,cod,11/24/2017,Valid, 599 ,2017.0,11.0,2017-11,11-2017,FY18,77312.0,,,,,
580236.0,received,9/14/2017,MEFBRU59AD3A7B86B51-L,1600.0,1.0,0.0,100357706,Men's Fashion,\N,0.0,customercredit,9/14/2017,Valid," 1,600 ",2017.0,9.0,2017-8,9-2017,FY18,60037.0,,,,,
619081.0,canceled,11/17/2017,APPDAW59FEF7B84F84B,9894.0,1.0,17225.0,100382058,Appliances,\N,0.0,Easypay,11/17/2017,Gross," 9,894 ",2017.0,11.0,2016-11,11-2017,FY18,13692.0,,,,,
622140.0,canceled,11/17/2017,MEFACE59CCA8CE8838A-M,798.0,1.0,1535.0,100383679,Men's Fashion,c lhe 101997,0.0,Easypay,11/17/2017,Gross, 798 ,2017.0,11.0,2017-11,11-2017,FY18,67903.0,,,,,
645867.0,received,11/19/2017,MEFAYB59F76BC052E72-M,699.0,1.0,1137.15,100396932,Men's Fashion,\N,34.95,Easypay,11/19/2017,Valid, 699 ,2017.0,11.0,2017-11,11-2017,FY18,71779.0,,,,,
611355.0,canceled,11/10/2017,MATSAM59DB75A984259,14000.0,1.0,11700.0,100377885,Mobiles & Tablets,\N,2300.0,Easypay_MA,11/10/2017,Gross," 14,000 ",2017.0,11.0,2017-10,11-2017,FY18,62581.0,,,,,
641616.0,order_refunded,11/18/2017,MEFHOU59FB3ADCC68AA-L,1999.0,1.0,1999.0,100394621,Men's Fashion,\N,0.0,cod,11/18/2017,Valid," 1,999 ",2017.0,11.0,2017-11,11-2017,FY18,70938.0,,,,,
598883.0,canceled,10/18/2017,OTHYAY59E0CBB78B39A,3000.0,1.0,3000.0,100369828,Others,\N,0.0,jazzvoucher,10/18/2017,Gross," 3,000 ",2017.0,10.0,2017-5,10-2017,FY18,44706.0,,,,,
676412.0,canceled,11/24/2017,APPWAV5A0AC3FA4AB55,31499.0,1.0,27499.0,100414808,Appliances,\N,4000.0,easypay_voucher,11/24/2017,Gross," 31,499 ",2017.0,11.0,2017-11,11-2017,FY18,77219.0,,,,,
607418.0,complete,11/4/2017,MATIDR59BA4FA1AF9FB,4999.0,1.0,4999.0,100375405,Mobiles & Tablets,C-KHE-41912,0.0,cod,11/4/2017,Net," 4,999 ",2017.0,11.0,2017-11,11-2017,FY18,65597.0,,,,,
585646.0,order_refunded,9/29/2017,ENTSON59C8DCA13AC7C,37369.0,1.0,37369.0,100360987,Entertainment,\N,0.0,cod,9/29/2017,Valid," 37,369 ",2017.0,9.0,2016-9,9-2017,FY18,8373.0,,,,,
585662.0,order_refunded,9/29/2017,MEFMAR59ABF809A890B-M,425.0,1.0,2324.0,100360999,Men's Fashion,\N,0.0,cod,9/29/2017,Valid, 425 ,2017.0,9.0,2017-9,9-2017,FY18,61823.0,,,,,
630366.0,complete,11/17/2017,MEFNAR59F7255820C0D,449.0,1.0,599.0,100388192,Men's Fashion,\N,0.0,cod,11/17/2017,Net, 449 ,2017.0,11.0,2017-5,11-2017,FY18,48394.0,,,,,
579584.0,order_refunded,9/12/2017,MATSPA59AC87E6A937D,2200.0,1.0,2200.0,100357327,Mobiles & Tablets,C-MUX-104970,0.0,cod,9/12/2017,Valid," 2,200 ",2017.0,9.0,2017-9,9-2017,FY18,60901.0,,,,,
594457.0,canceled,10/10/2017,ENTNOB59D5C80A40401,16900.0,1.0,16900.0,100366955,Entertainment,\N,0.0,Payaxis,10/10/2017,Gross," 16,900 ",2017.0,10.0,2016-11,10-2017,FY18,15003.0,,,,,
598740.0,canceled,10/18/2017,OTHYAY59E0CB966E327,1500.0,2.0,3000.0,100369704,Others,\N,0.0,easypay_voucher,10/18/2017,Gross," 3,000 ",2017.0,10.0,2017-10,10-2017,FY18,64194.0,,,,,
667749.0,complete,11/23/2017,HALNAD59E0AC688921B,180.0,1.0,919.0,100408983,Home & Living,\N,0.0,cod,11/23/2017,Net, 180 ,2017.0,11.0,2017-11,11-2017,FY18,75624.0,,,,,
613501.0,complete,11/11/2017,APPNAT59E0BBA2681FA,2640.0,1.0,2490.0,100379186,Appliances,\N,150.0,Easypay,11/11/2017,Net," 2,640 ",2017.0,11.0,2017-5,11-2017,FY18,44507.0,,,,,
601778.0,canceled,10/22/2017,MATSAM59ADF7B56DDB5,1950.0,1.0,21949.0,100371935,Mobiles & Tablets,\N,0.0,Payaxis,10/22/2017,Gross," 1,950 ",2017.0,10.0,2017-10,10-2017,FY18,64750.0,,,,,
624066.0,canceled,11/17/2017,COMSEA59F72A3659B91,5637.0,1.0,4637.0,100384762,Computing,\N,1000.0,Easypay,11/17/2017,Gross," 5,637 ",2017.0,11.0,2017-11,11-2017,FY18,68185.0,,,,,
640464.0,canceled,11/18/2017,MATOPP59D1F6DC12873,14948.0,1.0,13453.2,100394009,Mobiles & Tablets,\N,1494.8,easypay_voucher,11/18/2017,Gross," 14,948 ",2017.0,11.0,2017-11,11-2017,FY18,70747.0,,,,,
587959.0,order_refunded,10/4/2017,APPANE59AC41DEB6F95,1893.0,1.0,1893.0,100362588,Appliances,0,0.0,mcblite,10/4/2017,Valid," 1,893 ",2017.0,10.0,2017-9,10-2017,FY18,60962.0,,,,,
680905.0,canceled,11/24/2017,MATSAM59DB75A984259,13698.0,1.0,11428.2,100417537,Mobiles & Tablets,\N,2269.8,easypay_voucher,11/24/2017,Gross," 13,698 ",2017.0,11.0,2017-11,11-2017,FY18,69162.0,,,,,
620649.0,complete,11/17/2017,MEFSIK59F87B77190B2-M,599.0,1.0,1098.0,100382868,Men's Fashion,\N,0.0,cod,11/17/2017,Net, 599 ,2017.0,11.0,2017-11,11-2017,FY18,67651.0,,,,,
675779.0,canceled,11/24/2017,MATSAM59DB75ADB2F80,13698.0,1.0,11428.2,100414315,Mobiles & Tablets,R-MUX-104361,2269.8,easypay_voucher,11/24/2017,Gross," 13,698 ",2017.0,11.0,2017-11,11-2017,FY18,77096.0,,,,,
655705.0,received,11/21/2017,HASALA59AD35D128DA9,210.0,1.0,4492.83,100402328,Health & Sports,\N,0.0,cod,11/21/2017,Valid, 210 ,2017.0,11.0,2017-11,11-2017,FY18,73533.0,,,,,
616904.0,complete,11/16/2017,MEFBNB59FC74FFCBC1B-L,249.0,2.0,648.0,100380834,Men's Fashion,\N,0.0,cod,11/16/2017,Net, 498 ,2017.0,11.0,2017-11,11-2017,FY18,67219.0,,,,,
626076.0,complete,11/17/2017,APPHAI59FDA03B98C41,11130.0,1.0,8830.0,100385776,Appliances,\N,2300.0,Easypay,11/17/2017,Net," 11,130 ",2017.0,11.0,2017-11,11-2017,FY18,68202.0,,,,,
623083.0,canceled,11/17/2017,MEFTHE59F6D79F48579-40,1048.0,1.0,3727.39,100384194,Men's Fashion,\N,309.2888,Easypay,11/17/2017,Gross," 1,048 ",2017.0,11.0,2017-10,11-2017,FY18,64523.0,,,,,
673384.0,complete,11/24/2017,MATSAM59DB757FB47A2,69792.0,1.0,58792.0,100412348,Mobiles & Tablets,\N,11000.0,easypay_voucher,11/24/2017,Net," 69,792 ",2017.0,11.0,2016-11,11-2017,FY18,23729.0,,,,,
590040.0,canceled,10/8/2017,SOGCRY59C0BE5BC3C51,1156.0,1.0,7484.0,100363758,Soghaat,\N,0.0,Easypay,10/8/2017,Gross," 1,156 ",2017.0,10.0,2017-9,10-2017,FY18,61819.0,,,,,
643430.0,received,11/18/2017,BAGKUR59AD96167BC5A,1198.0,1.0,4401.2,100395624,Beauty & Grooming,\N,0.0,cod,11/18/2017,Valid," 1,198 ",2017.0,11.0,2017-11,11-2017,FY18,71276.0,,,,,
649948.0,complete,11/20/2017,WOFLAL59AD9904E1ABC,1050.0,1.0,10502.0,100399198,Women's Fashion,\N,0.0,cod,11/20/2017,Net," 1,050 ",2017.0,11.0,2017-11,11-2017,FY18,72194.0,,,,,
681537.0,canceled,11/24/2017,APPNAT5A0A01860CE92,868.0,1.0,918.0,100417922,Appliances,\N,100.0,Easypay,11/24/2017,Gross, 868 ,2017.0,11.0,2017-11,11-2017,FY18,78239.0,,,,,
628974.0,complete,11/17/2017,MATHUA5A0C4EE732EE9,12551.0,1.0,10575.9,100387351,Mobiles & Tablets,R-LHW-104419,1975.1,easypay_voucher,11/17/2017,Net," 12,551 ",2017.0,11.0,2017-11,11-2017,FY18,68865.0,,,,,
642124.0,complete,11/18/2017,MATIGE59BA2A053E005,1021.0,1.0,2319.0,100394904,Mobiles & Tablets,R-RWP-108145,0.0,easypay_voucher,11/18/2017,Net," 1,021 ",2017.0,11.0,2017-3,11-2017,FY18,37211.0,,,,,
640098.0,canceled,11/18/2017,HALSHO59F8693436A53,194.0,1.0,1031.9,100393754,Home & Living,\N,29.1,Easypay,11/18/2017,Gross, 194 ,2017.0,11.0,2016-9,11-2017,FY18,9510.0,,,,,
607415.0,canceled,11/4/2017,MATOPP59D1F6DC12873,15978.0,1.0,15978.0,100375402,Mobiles & Tablets,\N,0.0,Easypay,11/4/2017,Gross," 15,978 ",2017.0,11.0,2017-10,11-2017,FY18,64543.0,,,,,
664164.0,order_refunded,11/22/2017,MEFRUB59CAB419BCD57,999.0,2.0,1998.0,100407135,Men's Fashion,\N,0.0,cod,11/22/2017,Valid," 1,998 ",2017.0,11.0,2017-11,11-2017,FY18,75009.0,,,,,
655255.0,canceled,11/21/2017,BAGDET5A005AB0A4032,35.0,2.0,1019.0,100402068,Beauty & Grooming,\N,0.0,easypay_voucher,11/21/2017,Gross, 70 ,2017.0,11.0,2016-11,11-2017,FY18,22916.0,,,,,
626392.0,complete,11/17/2017,BAGDET59FB19B75B15A,42.0,2.0,2770.528,100385929,Beauty & Grooming,cisb30211,17.9913,Easypay,11/17/2017,Net, 84 ,2017.0,11.0,2017-5,11-2017,FY18,44830.0,,,,,
692516.0,complete,11/25/2017,MATHUA5A0C4EEB83E12,19984.0,1.0,14986.4,100423793,Mobiles & Tablets,102835,4997.6,Easypay,11/25/2017,Net," 19,984 ",2017.0,11.0,2017-5,11-2017,FY18,44115.0,,,,,
591459.0,canceled,10/10/2017,MATHUA59B7EAAFBEF6B,28814.0,1.0,25814.0,100364570,Mobiles & Tablets,\N,3000.0,Easypay,10/10/2017,Gross," 28,814 ",2017.0,10.0,2017-10,10-2017,FY18,62594.0,,,,,
659572.0,canceled,11/21/2017,MATBUK5A013F5E0AFF9,625.0,1.0,1009.6,100404569,Mobiles & Tablets,\N,0.0,Easypay,11/21/2017,Gross, 625 ,2017.0,11.0,2017-11,11-2017,FY18,73421.0,,,,,
621603.0,complete,11/17/2017,MATANG59F865A62255B,159.0,1.0,2183.0,100383391,Mobiles & Tablets,\N,0.0,cod,11/17/2017,Net, 159 ,2017.0,11.0,2017-3,11-2017,FY18,37215.0,,,,,
624737.0,complete,11/17/2017,MEFBAT5A0144D2B935C-42,499.0,1.0,2097.0,100385120,Men's Fashion,\N,0.0,cod,11/17/2017,Net, 499 ,2017.0,11.0,2017-1,11-2017,FY18,30463.0,,,,,
612086.0,canceled,11/11/2017,HALEMA59BA8E1448F5D,210.0,1.0,1109.0,100378347,Home & Living,\N,0.0,easypay_voucher,11/11/2017,Gross, 210 ,2017.0,11.0,2017-11,11-2017,FY18,66402.0,,,,,
643246.0,received,11/18/2017,MATHKT59AC9BF9463A1,259.6,1.0,1320.48,100395537,Mobiles & Tablets,\N,25.96,Easypay_MA,11/18/2017,Valid, 260 ,2017.0,11.0,2016-11,11-2017,FY18,15672.0,,,,,
689676.0,complete,11/25/2017,ENTNOB5A0BEB56E5C9B,26560.0,1.0,24060.0,100422210,Entertainment,\N,2500.0,easypay_voucher,11/25/2017,Net," 26,560 ",2017.0,11.0,2017-11,11-2017,FY18,79615.0,,,,,
602049.0,complete,10/23/2017,WOFLAL59C4B61065BA0,1850.0,1.0,5550.0,100372078,Women's Fashion,\N,0.0,cod,10/23/2017,Net," 1,850 ",2017.0,10.0,2017-7,10-2017,FY18,55596.0,,,,,
597122.0,complete,10/14/2017,NIM59C0C6D613EF3,108.0,2.0,1892.0,100368461,Superstore,\N,0.0,cod,10/14/2017,Net, 216 ,2017.0,10.0,2017-9,10-2017,FY18,61674.0,,,,,
643613.0,canceled,11/19/2017,MEFBNB59FC74FFCBC1B-L,249.0,1.0,8996.0,100395714,Men's Fashion,\N,31.4394,Easypay,11/19/2017,Gross, 249 ,2017.0,11.0,2017-5,11-2017,FY18,48332.0,,,,,
693095.0,canceled,11/25/2017,MATSAM59DB75A984259,13698.0,1.0,11588.1,100424249,Mobiles & Tablets,111011,2109.9,easypay_voucher,11/25/2017,Gross," 13,698 ",2017.0,11.0,2017-11,11-2017,FY18,80102.0,,,,,
604181.0,complete,10/27/2017,MATBIG59AC9D558361D,350.0,1.0,0.0,100373368,Mobiles & Tablets,\N,0.0,customercredit,10/27/2017,Net, 350 ,2017.0,10.0,2017-10,10-2017,FY18,64720.0,,,,,
636203.0,complete,11/18/2017,MATINF59BB98E9CB27B,6800.0,1.0,5440.0,100391365,Mobiles & Tablets,\N,1360.0,Easypay,11/18/2017,Net," 6,800 ",2017.0,11.0,2016-11,11-2017,FY18,19218.0,,,,,
646800.0,complete,11/19/2017,APPDAW59FF034995959,11082.0,1.0,9343.8,100397442,Appliances,\N,1738.2,easypay_voucher,11/19/2017,Net," 11,082 ",2017.0,11.0,2017-11,11-2017,FY18,71400.0,,,,,
612537.0,complete,11/11/2017,HALEMA59BA8E3B15AAE,363.0,1.0,1162.0,100378569,Home & Living,\N,0.0,easypay_voucher,11/11/2017,Net, 363 ,2017.0,11.0,2017-10,11-2017,FY18,64330.0,,,,,
649553.0,complete,11/20/2017,BKSTRA59F192793463E,0.0,2.0,4679.1,100398982,Books,C-MUX-106847,0.0,easypay_voucher,11/20/2017,Net, -   ,2017.0,11.0,2017-11,11-2017,FY18,72488.0,,,,,
686266.0,canceled,11/24/2017,MATHUA5A0C4FBA4C8CC,23556.0,1.0,20056.0,100420542,Mobiles & Tablets,R-LHC-109699,3500.0,easypay_voucher,11/24/2017,Gross," 23,556 ",2017.0,11.0,2017-11,11-2017,FY18,73303.0,,,,,
673165.0,canceled,11/24/2017,MATHUA5A0C4EF0631F0,12551.0,1.0,9765.9,100412168,Mobiles & Tablets,R-MUX-52116,2785.1,easypay_voucher,11/24/2017,Gross," 12,551 ",2017.0,11.0,2017-11,11-2017,FY18,76590.0,,,,,
637922.0,complete,11/18/2017,ENTORI5A00C8379F59E,19580.0,1.0,17172.0,100392513,Entertainment,C-MUX-30081,2408.0,easypay_voucher,11/18/2017,Net," 19,580 ",2017.0,11.0,2017-11,11-2017,FY18,70323.0,,,,,
615874.0,canceled,11/15/2017,WOFSAN59BA90C6374E9,4682.0,2.0,39498.0,100380338,Women's Fashion,\N,0.0,jazzvoucher,11/15/2017,Gross," 9,364 ",2017.0,11.0,2017-8,11-2017,FY18,59158.0,,,,,
675460.0,complete,11/24/2017,BAGFAS59FADB408B1C2,849.0,1.0,999.0,100414095,Beauty & Grooming,\N,0.0,cod,11/24/2017,Net, 849 ,2017.0,11.0,2017-11,11-2017,FY18,77061.0,,,,,
664961.0,canceled,11/22/2017,COMHP5A0015A041431,63540.0,1.0,58040.0,100407538,Computing,\N,5500.0,easypay_voucher,11/22/2017,Gross," 63,540 ",2017.0,11.0,2017-11,11-2017,FY18,74886.0,,,,,
656871.0,complete,11/21/2017,MEFAYB59FAB690603B4,449.0,1.0,3731.4,100402995,Men's Fashion,R-RWP-105583,44.9,easypay_voucher,11/21/2017,Net, 449 ,2017.0,11.0,2016-11,11-2017,FY18,15260.0,,,,,
682030.0,received,11/24/2017,HALGUL59F6DD47F3460,2272.0,1.0,5781.0,100418201,Home & Living,\N,0.0,cod,11/24/2017,Valid," 2,272 ",2017.0,11.0,2017-11,11-2017,FY18,78321.0,,,,,
592368.0,complete,10/10/2017,MATSAM59DB75A0E6018,8229.0,1.0,5005.0,100365356,Mobiles & Tablets,\N,4112.4438,Payaxis,10/10/2017,Net," 8,229 ",2017.0,10.0,2017-10,10-2017,FY18,62797.0,,,,,
586991.0,order_refunded,10/3/2017,MEFBAT59ABABA32C499-44,800.0,1.0,950.0,100361777,Men's Fashion,\N,0.0,cod,10/3/2017,Valid, 800 ,2017.0,10.0,2017-10,10-2017,FY18,62024.0,,,,,
687224.0,complete,11/24/2017,MEFEMO59E9C6D8806CE-44,898.0,1.0,909.6,100421004,Men's Fashion,\N,179.6,Easypay,11/24/2017,Net, 898 ,2017.0,11.0,2017-11,11-2017,FY18,79074.0,,,,,
593178.0,complete,10/10/2017,MATHUA59B7EAFC6693F,21082.0,1.0,16582.0,100366025,Mobiles & Tablets,1010INFINITY,4500.0,Payaxis,10/10/2017,Net," 21,082 ",2017.0,10.0,2017-10,10-2017,FY18,63026.0,,,,,
611956.0,complete,11/11/2017,MEFAYB59F76C563A726-M,1099.0,1.0,1099.0,100378283,Men's Fashion,\N,0.0,cod,11/11/2017,Net," 1,099 ",2017.0,11.0,2017-11,11-2017,FY18,66383.0,,,,,
663730.0,canceled,11/22/2017,BAGEMA59BAB20E6F650,300.0,1.0,689.32,100406928,Beauty & Grooming,\N,30.0,easypay_voucher,11/22/2017,Gross, 300 ,2017.0,11.0,2017-11,11-2017,FY18,74947.0,,,,,
599976.0,canceled,10/19/2017,OTHYAY59E0CBB78B39A,3000.0,2.0,6000.0,100370746,Others,\N,0.0,jazzwallet,10/19/2017,Gross," 6,000 ",2017.0,10.0,2017-10,10-2017,FY18,64487.0,,,,,
645777.0,complete,11/19/2017,BAGRAS59E841A4BC012,289.0,1.0,1042.0,100396879,Beauty & Grooming,\N,0.0,Easypay,11/19/2017,Net, 289 ,2017.0,11.0,2017-2,11-2017,FY18,34491.0,,,,,
600668.0,canceled,10/20/2017,LIP59D62D6F4FEF0,850.0,2.0,1360.0,100371286,Superstore,\N,340.0,Easypay,10/20/2017,Gross," 1,700 ",2017.0,10.0,2016-11,10-2017,FY18,24082.0,,,,,
619437.0,received,11/17/2017,KABSHA59EE00A0D75C9,299.0,1.0,2514.1,100382268,Kids & Baby,\N,0.0,cod,11/17/2017,Valid, 299 ,2017.0,11.0,2017-11,11-2017,FY18,67548.0,,,,,
587309.0,order_refunded,10/4/2017,SOGREH59C0C61B72E20,370.0,2.0,740.0,100361967,Soghaat,0,0.0,cod,10/4/2017,Valid, 740 ,2017.0,10.0,2016-11,10-2017,FY18,13575.0,,,,,
670154.0,complete,11/23/2017,BAGVEE5A068E113BD90,400.0,3.0,1991.7,100410428,Beauty & Grooming,CPEW-57739,204.9792,Easypay,11/23/2017,Net," 1,200 ",2017.0,11.0,2016-11,11-2017,FY18,20518.0,,,,,
669166.0,canceled,11/23/2017,WOFDIN59BA413D3A923,989.4,1.0,2474.4,100409820,Women's Fashion,90665lhw,0.0,Easypay,11/23/2017,Gross, 989 ,2017.0,11.0,2017-11,11-2017,FY18,68829.0,,,,,
