Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
536384,22428,ENAMEL FIRE BUCKET CREAM,6,2010-12-01 09:53:00,6.95,18074.0,United Kingdom
536058,21114,LAVENDER SCENTED FABRIC HEART,40,2010-11-30 10:12:00,1.25,14414.0,United Kingdom
537400,21034,REX CASH+CARRY JUMBO SHOPPER,4,2010-12-06 14:36:00,0.95,17191.0,United Kingdom
538058,20966,,-150,2010-12-09 13:38:00,0.0,,United Kingdom
536522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2010-12-01 12:49:00,2.95,15012.0,United Kingdom
536864,22502,PICNIC BASKET WICKER SMALL,2,2010-12-03 11:27:00,8.47,,United Kingdom
536618,21915,RED  HARMONICA IN BOX ,24,2010-12-02 10:17:00,1.25,17017.0,United Kingdom
538071,22108,PING! MICROWAVE PLATE,2,2010-12-09 14:09:00,3.36,,United Kingdom
537434,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1,2010-12-06 16:57:00,5.09,,United Kingdom
537434,21944,KITTENS DESIGN FLANNEL,1,2010-12-06 16:57:00,1.66,,United Kingdom
537144,21900,"KEY FOB , SHED",2,2010-12-05 13:00:00,0.65,15880.0,United Kingdom
536531,22194,BLACK DINER WALL CLOCK,2,2010-12-01 13:23:00,8.5,15485.0,United Kingdom
536592,22947,WOODEN ADVENT CALENDAR RED,1,2010-12-01 17:06:00,34.0,,United Kingdom
537219,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-05 15:47:00,3.75,14081.0,United Kingdom
536235,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1,2010-11-30 14:21:00,2.95,18101.0,United Kingdom
537196,15060B,FAIRY CAKE DESIGN UMBRELLA,3,2010-12-05 13:55:00,3.75,15426.0,United Kingdom
536876,21484,CHICK GREY HOT WATER BOTTLE,3,2010-12-03 11:36:00,7.62,,United Kingdom
537646,22770,MIRROR CORNICE,1,2010-12-07 15:39:00,14.95,17591.0,United Kingdom
537376,22570,FELTCRAFT CUSHION RABBIT,24,2010-12-06 12:59:00,3.39,16722.0,United Kingdom
537794,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2010-12-08 13:01:00,2.95,16713.0,United Kingdom
536876,22135,LADLE LOVE HEART PINK,1,2010-12-03 11:36:00,0.85,,United Kingdom
536623,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-02 10:39:00,1.25,15601.0,United Kingdom
538093,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-12-09 14:49:00,1.65,12682.0,France
538177,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2010-12-10 09:51:00,13.57,,United Kingdom
536755,22972,CHILDREN'S SPACEBOY MUG,1,2010-12-02 14:14:00,1.65,,United Kingdom
536876,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,2010-12-03 11:36:00,0.85,,United Kingdom
536538,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01 13:54:00,8.5,14594.0,United Kingdom
536544,21166,COOK WITH WINE METAL SIGN ,2,2010-12-01 14:32:00,4.21,,United Kingdom
537868,22966,GINGERBREAD MAN COOKIE CUTTER,24,2010-12-08 16:49:00,1.25,12433.0,Norway
538012,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-12-09 12:32:00,6.45,14527.0,United Kingdom
538051,22659,LUNCH BOX I LOVE LONDON,2,2010-12-09 13:24:00,1.95,18041.0,United Kingdom
536732,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-12-02 12:47:00,3.75,15544.0,United Kingdom
538071,22696,WICKER WREATH LARGE,2,2010-12-09 14:09:00,4.21,,United Kingdom
537058,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2010-12-05 11:51:00,0.42,13269.0,United Kingdom
537793,22383,LUNCH BAG SUKI  DESIGN ,3,2010-12-08 12:57:00,1.65,15032.0,United Kingdom
536796,20665,RED RETROSPOT PURSE ,1,2010-12-02 15:46:00,2.95,15574.0,United Kingdom
536572,22594,CHRISTMAS GINGHAM TREE,24,2010-12-01 15:40:00,0.85,16539.0,United Kingdom
536053,22984,CARD GINGHAM ROSE ,12,2010-11-30 09:50:00,0.42,15392.0,United Kingdom
537054,22300,COFFEE MUG DOG + BALL DESIGN,1,2010-12-05 11:40:00,2.55,16931.0,United Kingdom
536592,82552,WASHROOM METAL SIGN,1,2010-12-01 17:06:00,2.51,,United Kingdom
538199,21466,RED FLOWER CROCHET FOOD COVER,1,2010-12-10 11:02:00,3.75,14082.0,United Kingdom
538007,22254,FELT TOADSTOOL LARGE,12,2010-12-09 12:16:00,1.25,14355.0,United Kingdom
536627,21756,BATH BUILDING BLOCK WORD,3,2010-12-02 10:53:00,5.95,15658.0,United Kingdom
C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2010-12-09 15:00:00,2.55,16579.0,United Kingdom
536522,22632,HAND WARMER RED RETROSPOT,1,2010-12-01 12:49:00,2.1,15012.0,United Kingdom
536975,21888,BINGO SET,4,2010-12-03 14:04:00,3.75,14911.0,EIRE
538311,21931,JUMBO STORAGE BAG SUKI,10,2010-12-10 13:48:00,1.95,12785.0,Portugal
536982,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,30,2010-12-03 14:27:00,4.21,,United Kingdom
536420,22110,BIRD HOUSE HOT WATER BOTTLE,6,2010-12-01 12:03:00,2.55,16583.0,United Kingdom
537144,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2010-12-05 13:00:00,1.25,15880.0,United Kingdom
536544,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-01 14:32:00,4.21,,United Kingdom
537638,22685,FRENCH BLUE METAL DOOR SIGN 0,3,2010-12-07 15:28:00,2.51,,United Kingdom
538312,22083,PAPER CHAIN KIT RETROSPOT,3,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
537823,22190,LOCAL CAFE MUG,1,2010-12-08 14:25:00,2.51,,United Kingdom
536408,22716,CARD CIRCUS PARADE,12,2010-12-01 11:41:00,0.42,14307.0,United Kingdom
537642,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2010-12-07 15:33:00,4.21,,United Kingdom
536544,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2010-12-01 14:32:00,2.98,,United Kingdom
537214,21094,SET/6 RED SPOTTY PAPER PLATES,192,2010-12-05 15:35:00,0.64,16422.0,United Kingdom
536590,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-12-01 16:52:00,3.25,13065.0,United Kingdom
536592,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-12-01 17:06:00,7.62,,United Kingdom
537623,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-07 14:31:00,2.1,15858.0,United Kingdom
537144,21723,ALPHABET HEARTS STICKER SHEET,1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom
536819,22429,ENAMEL MEASURING JUG CREAM,4,2010-12-02 17:12:00,4.25,13402.0,United Kingdom
537405,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2010-12-06 14:51:00,0.85,17841.0,United Kingdom
536592,47593B,SCOTTIE DOGS BABY BIB,3,2010-12-01 17:06:00,0.85,,United Kingdom
537193,22112,CHOCOLATE HOT WATER BOTTLE,4,2010-12-05 13:49:00,4.95,15023.0,United Kingdom
537680,22712,CARD DOLLY GIRL ,12,2010-12-08 10:11:00,0.42,13599.0,United Kingdom
537254,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,12,2010-12-06 11:01:00,0.85,15898.0,United Kingdom
537781,21327,SKULLS WRITING SET ,1,2010-12-08 12:46:00,1.65,17341.0,United Kingdom
537362,22418,10 COLOUR SPACEBOY PEN,48,2010-12-06 12:34:00,0.85,17596.0,United Kingdom
537823,22164,STRING OF STARS CARD HOLDER,1,2010-12-08 14:25:00,5.91,,United Kingdom
538183,22627,MINT KITCHEN SCALES,2,2010-12-10 10:21:00,8.5,16265.0,United Kingdom
537237,85132C,CHARLIE AND LOLA FIGURES TINS,1,2010-12-06 09:58:00,8.47,,United Kingdom
537799,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-08 13:07:00,0.95,15916.0,United Kingdom
536957,22585,PACK OF 6 BIRDY GIFT TAGS,24,2010-12-03 12:43:00,1.25,17809.0,United Kingdom
537030,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2010-12-03 16:44:00,0.85,16455.0,United Kingdom
537192,22865,HAND WARMER OWL DESIGN,1,2010-12-05 13:42:00,2.1,16402.0,United Kingdom
538069,22594,CHRISTMAS GINGHAM TREE,2,2010-12-09 14:08:00,0.85,16795.0,United Kingdom
536842,22617,BAKING SET SPACEBOY DESIGN,6,2010-12-02 18:45:00,4.95,17552.0,United Kingdom
538086,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-09 14:44:00,0.95,12872.0,United Kingdom
537434,21993,FLORAL FOLK STATIONERY SET,6,2010-12-06 16:57:00,2.51,,United Kingdom
538036,21690,,34,2010-12-09 13:04:00,0.0,,United Kingdom
537193,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2010-12-05 13:49:00,0.85,15023.0,United Kingdom
536796,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2010-12-02 15:46:00,0.85,15574.0,United Kingdom
537237,84270,ASSTD DESIGN BUBBLE GUM RING,2,2010-12-06 09:58:00,0.21,,United Kingdom
537374,21724,PANDA AND BUNNIES STICKER SHEET,1,2010-12-06 12:55:00,0.85,17259.0,United Kingdom
536523,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-12-01 12:50:00,0.85,12868.0,United Kingdom
537237,21627,ELEPHANT CARNIVAL POUFFE,1,2010-12-06 09:58:00,29.79,,United Kingdom
537638,21356,TOAST ITS - FAIRY FLOWER,2,2010-12-07 15:28:00,2.51,,United Kingdom
538177,20780,BLACK EAR MUFF HEADPHONES,1,2010-12-10 09:51:00,11.02,,United Kingdom
537700,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-08 10:51:00,3.75,18229.0,United Kingdom
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2010-12-01 13:17:00,14.95,15525.0,United Kingdom
537434,21356,TOAST ITS - FAIRY FLOWER,4,2010-12-06 16:57:00,2.51,,United Kingdom
536156,21668,RED STRIPE CERAMIC DRAWER KNOB,2,2010-11-30 11:51:00,3.36,,United Kingdom
536990,20728,LUNCH BAG CARS BLUE,14,2010-12-03 15:14:00,1.65,12793.0,Portugal
537135,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-05 12:35:00,1.25,17059.0,United Kingdom
537022,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,2010-12-03 15:45:00,0.65,12725.0,Italy
538071,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,2010-12-09 14:09:00,8.47,,United Kingdom
538168,22731,3D CHRISTMAS STAMPS STICKERS ,9,2010-12-09 19:23:00,1.25,14702.0,United Kingdom
536674,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-12-02 12:16:00,0.65,15923.0,United Kingdom
537192,22956,36 FOIL HEART CAKE CASES,2,2010-12-05 13:42:00,2.1,16402.0,United Kingdom
536152,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-11-30 11:50:00,2.95,16223.0,United Kingdom
537894,22891,TEA FOR ONE POLKADOT,6,2010-12-09 10:16:00,4.25,12621.0,Germany
537153,22913,RED COAT RACK PARIS FASHION,2,2010-12-05 13:03:00,4.95,16718.0,United Kingdom
537237,22136,LOVE HEART SOCK HANGER,1,2010-12-06 09:58:00,3.36,,United Kingdom
537254,22974,CHILDRENS DOLLY GIRL MUG,6,2010-12-06 11:01:00,1.65,15898.0,United Kingdom
538153,22776,SWEETHEART CAKESTAND 3 TIER,2,2010-12-09 16:31:00,20.38,,United Kingdom
537764,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-08 12:06:00,1.65,16893.0,United Kingdom
536544,20839,FRENCH PAISLEY CUSHION COVER ,1,2010-12-01 14:32:00,9.32,,United Kingdom
536876,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,2,2010-12-03 11:36:00,4.21,,United Kingdom
538346,21903,MAN FLU METAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
537823,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2010-12-08 14:25:00,0.84,,United Kingdom
536802,22179,SET 10 LIGHTS NIGHT OWL,8,2010-12-02 16:29:00,6.75,17412.0,United Kingdom
538153,22176,BLUE OWL SOFT TOY,1,2010-12-09 16:31:00,5.91,,United Kingdom
536156,22644,CERAMIC CHERRY CAKE MONEY BANK,6,2010-11-30 11:51:00,4.21,,United Kingdom
538148,21935,SUKI  SHOULDER BAG,3,2010-12-09 16:26:00,4.21,,United Kingdom
537802,22423,REGENCY CAKESTAND 3 TIER,5,2010-12-08 13:11:00,12.75,13455.0,United Kingdom
536446,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,10,2010-12-01 12:15:00,2.95,15983.0,United Kingdom
537137,22791,T-LIGHT GLASS FLUTED ANTIQUE,1,2010-12-05 12:43:00,1.25,16327.0,United Kingdom
536544,22190,LOCAL CAFE MUG,3,2010-12-01 14:32:00,2.51,,United Kingdom
536982,21931,JUMBO STORAGE BAG SUKI,20,2010-12-03 14:27:00,5.06,,United Kingdom
538163,22631,CIRCUS PARADE LUNCH BOX ,1,2010-12-09 17:27:00,1.95,17841.0,United Kingdom
536685,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 12:23:00,2.75,17850.0,United Kingdom
538210,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-12-10 11:44:00,0.55,14256.0,United Kingdom
537592,22585,PACK OF 6 BIRDY GIFT TAGS,144,2010-12-07 12:18:00,1.06,17491.0,United Kingdom
537241,21915,RED  HARMONICA IN BOX ,12,2010-12-06 10:18:00,1.25,14293.0,United Kingdom
537237,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2010-12-06 09:58:00,2.51,,United Kingdom
536982,79321,CHILLI LIGHTS,34,2010-12-03 14:27:00,11.02,,United Kingdom
537669,72741,GRAND CHOCOLATECANDLE,9,2010-12-08 08:58:00,1.45,16863.0,United Kingdom
538068,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2010-12-09 14:05:00,0.85,17978.0,United Kingdom
537140,21785,RAIN PONCHO ,1,2010-12-05 12:53:00,0.85,12748.0,United Kingdom
C536212,35004C,SET OF 3 COLOURED  FLYING DUCKS,-12,2010-11-30 13:32:00,4.65,15611.0,United Kingdom
536396,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01 10:51:00,1.06,17850.0,United Kingdom
537868,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-08 16:49:00,3.95,12433.0,Norway
537641,21814,HEART T-LIGHT HOLDER ,1,2010-12-07 15:32:00,2.98,,United Kingdom
537240,16237,SLEEPING CAT ERASERS,1,2010-12-06 10:08:00,0.43,,United Kingdom
537638,21935,SUKI  SHOULDER BAG,4,2010-12-07 15:28:00,3.36,,United Kingdom
538153,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2010-12-09 16:31:00,5.91,,United Kingdom
536199,22629,SPACEBOY LUNCH BOX ,1,2010-11-30 13:07:00,1.95,18039.0,United Kingdom
537844,20695,FLORAL BLUE MONSTER,1,2010-12-08 15:17:00,4.25,17999.0,United Kingdom
536733,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-02 12:50:00,2.1,15738.0,United Kingdom
537211,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-12-05 15:18:00,2.55,16143.0,United Kingdom
537370,22452,MEASURING TAPE BABUSHKA PINK,4,2010-12-06 12:44:00,2.95,13155.0,United Kingdom
536605,20966,SANDWICH BATH SPONGE,10,2010-12-02 08:52:00,1.25,13715.0,United Kingdom
537434,70006,LOVE HEART POCKET WARMER,2,2010-12-06 16:57:00,3.36,,United Kingdom
537049,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-05 11:04:00,4.95,16241.0,United Kingdom
536865,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2010-12-03 11:28:00,5.06,,United Kingdom
536638,22335,HEART DECORATION PAINTED ZINC ,24,2010-12-02 11:41:00,0.65,16244.0,United Kingdom
537023,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-12-03 16:02:00,0.55,16725.0,United Kingdom
536031,20677,PINK POLKADOT BOWL,2,2010-11-29 16:45:00,2.51,,United Kingdom
537137,21422,PORCELAIN ROSE SMALL,3,2010-12-05 12:43:00,0.85,16327.0,United Kingdom
536856,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2010-12-03 10:26:00,8.5,13370.0,United Kingdom
536754,22147,FELTCRAFT BUTTERFLY HEARTS,4,2010-12-02 14:09:00,1.45,14449.0,United Kingdom
536569,84870B,BLUE GEISHA GIRL ,1,2010-12-01 15:35:00,3.75,16274.0,United Kingdom
541220,22505,MEMO BOARD COTTAGE DESIGN,120,2011-01-14 14:11:00,4.25,14156.0,EIRE
539309,22379,RECYCLING BAG RETROSPOT ,5,2010-12-16 17:49:00,2.1,16945.0,United Kingdom
538349,22952,60 CAKE CASES VINTAGE CHRISTMAS,5,2010-12-10 14:59:00,1.28,,United Kingdom
539453,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,11,2010-12-17 17:08:00,0.43,,United Kingdom
541592,22628,PICNIC BOXES SET OF 3 RETROSPOT ,10,2011-01-19 15:08:00,4.13,,United Kingdom
541827,85087,CANDY SPOT CUSHION COVER,7,2011-01-21 17:05:00,3.29,,United Kingdom
539436,22120,WELCOME  WOODEN BLOCK LETTERS,1,2010-12-17 14:49:00,20.38,,United Kingdom
542399,22839,3 TIER CAKE TIN GREEN AND CREAM,3,2011-01-27 15:38:00,14.95,15549.0,United Kingdom
538652,21145,ANTIQUE GLASS PLACE SETTING,24,2010-12-13 15:12:00,1.25,17890.0,United Kingdom
541424,22211,WOOD STAMP SET FLOWERS,1,2011-01-17 17:57:00,1.63,,United Kingdom
541843,85212,MINI PAINTED GARDEN DECORATION ,12,2011-01-23 12:08:00,0.85,13659.0,United Kingdom
541530,22045,SPACEBOY GIFT WRAP,25,2011-01-19 10:56:00,0.42,14769.0,United Kingdom
538878,22730,ALARM CLOCK BAKELIKE IVORY,8,2010-12-14 15:43:00,3.75,13767.0,United Kingdom
538437,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2010-12-12 12:18:00,3.25,16010.0,United Kingdom
540026,22728,ALARM CLOCK BAKELIKE PINK,1,2011-01-04 13:25:00,7.62,,United Kingdom
540848,22249,DECORATION WHITE CHICK MAGIC GARDEN,6,2011-01-12 09:26:00,0.81,,United Kingdom
539663,22493,PAINT YOUR OWN CANVAS SET,2,2010-12-21 10:26:00,1.65,17961.0,United Kingdom
541265,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-01-16 16:23:00,0.85,17609.0,United Kingdom
539453,21658,GLASS  BEURRE DISH,3,2010-12-17 17:08:00,8.47,,United Kingdom
539451,22478,BIRDHOUSE GARDEN MARKER ,1,2010-12-17 16:59:00,2.51,,United Kingdom
538877,22151,PLACE SETTING WHITE HEART,1,2010-12-14 15:29:00,2.51,,United Kingdom
539737,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2010-12-21 15:19:00,14.43,,United Kingdom
538368,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1,2010-12-12 10:57:00,1.25,15503.0,United Kingdom
539659,22425,ENAMEL COLANDER CREAM,2,2010-12-21 09:47:00,4.95,15034.0,United Kingdom
539492,21755,LOVE BUILDING BLOCK WORD,1,2010-12-20 10:14:00,11.87,,United Kingdom
540635,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-01-10 12:03:00,1.25,14229.0,United Kingdom
541810,84559a,3D SHEET OF DOG STICKERS,1,2011-01-21 15:00:00,1.66,,United Kingdom
540976,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,2011-01-12 15:00:00,2.95,12652.0,France
541485,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-01-18 13:05:00,1.25,18118.0,United Kingdom
541215,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,2011-01-14 13:42:00,7.95,14329.0,United Kingdom
541423,84870C,GREEN GEISHA GIRL ,1,2011-01-17 17:54:00,2.46,,United Kingdom
540472,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-01-07 14:22:00,0.85,18179.0,United Kingdom
538843,22192,BLUE DINER WALL CLOCK,1,2010-12-14 13:18:00,8.5,16033.0,United Kingdom
538638,22738,RIBBON REEL SNOWY VILLAGE,1,2010-12-13 14:16:00,1.65,17231.0,United Kingdom
541518,22432,WATERING CAN PINK BUNNY,12,2011-01-19 09:05:00,1.95,12451.0,Switzerland
540275,47566B,TEA TIME PARTY BUNTING,50,2011-01-06 12:11:00,3.75,13680.0,United Kingdom
542412,21844,RED RETROSPOT MUG,3,2011-01-27 16:49:00,2.95,16725.0,United Kingdom
C541823,21155,RED RETROSPOT PEG BAG,-1,2011-01-21 16:55:00,2.1,17677.0,United Kingdom
542231,21677,HEARTS  STICKERS,8,2011-01-26 13:40:00,0.85,16714.0,United Kingdom
539436,85099B,JUMBO BAG RED RETROSPOT,3,2010-12-17 14:49:00,4.21,,United Kingdom
541711,20717,STRAWBERRY SHOPPER BAG,100,2011-01-21 11:18:00,1.06,14646.0,Netherlands
540355,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-01-06 15:11:00,6.77,,United Kingdom
539309,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-12-16 17:49:00,3.75,16945.0,United Kingdom
541516,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-01-18 17:34:00,10.79,,United Kingdom
540977,22084,PAPER CHAIN KIT EMPIRE,2,2011-01-12 15:01:00,5.91,,United Kingdom
541696,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2,2011-01-20 18:08:00,1.63,,United Kingdom
539631,22355,CHARLOTTE BAG SUKI DESIGN,1,2010-12-20 15:03:00,1.66,,United Kingdom
540566,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-01-10 10:58:00,2.55,17811.0,United Kingdom
540809,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,8,2011-01-11 12:37:00,3.75,18095.0,United Kingdom
539958,22279,POCKET BAG BLUE PAISLEY RED SPOT,9,2010-12-23 13:26:00,0.85,,United Kingdom
540509,22348,TEA BAG PLATE RED RETROSPOT,2,2011-01-09 11:27:00,0.85,14800.0,United Kingdom
541684,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,16,2011-01-20 15:22:00,1.25,15498.0,United Kingdom
538636,22670,FRENCH WC SIGN BLUE METAL,12,2010-12-13 13:50:00,1.25,14639.0,United Kingdom
541655,22426,ENAMEL WASH BOWL CREAM,4,2011-01-20 12:04:00,3.75,14779.0,United Kingdom
539708,21786,POLKADOT RAIN HAT ,1,2010-12-21 12:18:00,0.85,,United Kingdom
542373,22148,EASTER CRAFT 4 CHICKS ,12,2011-01-27 13:38:00,1.95,16767.0,United Kingdom
540955,22985,"WRAP, BILLBOARD FONTS DESIGN",25,2011-01-12 13:27:00,0.42,14715.0,United Kingdom
C542060,20726,LUNCH BAG WOODLAND,-2,2011-01-25 12:01:00,1.65,14680.0,United Kingdom
C541863,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2011-01-23 16:08:00,2.55,13798.0,United Kingdom
539958,21031,SPACE CADET BLACK,2,2010-12-23 13:26:00,0.85,,United Kingdom
538796,22667,RECIPE BOX RETROSPOT ,12,2010-12-14 11:43:00,2.95,17041.0,United Kingdom
538364,72799E,IVORY PILLAR CANDLE SILVER FLOCK,4,2010-12-10 17:26:00,2.95,14448.0,United Kingdom
C540417,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,-24,2011-01-07 10:56:00,3.75,13680.0,United Kingdom
541277,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-01-17 11:46:00,5.45,12673.0,Germany
541485,21865,PINK UNION JACK  PASSPORT COVER ,1,2011-01-18 13:05:00,2.1,18118.0,United Kingdom
540240,22391,PAPERWEIGHT HOME SWEET HOME,12,2011-01-05 15:09:00,0.85,17585.0,United Kingdom
539708,21865,PINK UNION JACK  PASSPORT COVER ,2,2010-12-21 12:18:00,4.21,,United Kingdom
540372,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-06 16:41:00,4.95,13081.0,United Kingdom
541827,47570B,TEA TIME TABLE CLOTH,1,2011-01-21 17:05:00,20.79,,United Kingdom
542114,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-01-25 14:00:00,5.95,16943.0,United Kingdom
539446,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-12-17 15:58:00,1.25,12705.0,Germany
540026,21819,GLITTER CHRISTMAS STAR ,1,2011-01-04 13:25:00,1.66,,United Kingdom
542277,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-01-27 10:30:00,1.95,14440.0,United Kingdom
540646,20619,TROPICAL PASSPORT COVER ,1,2011-01-10 14:32:00,1.66,,United Kingdom
541878,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2011-01-24 10:28:00,4.96,,United Kingdom
542228,22297,HEART IVORY TRELLIS SMALL,12,2011-01-26 13:37:00,1.25,13113.0,United Kingdom
541112,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-01-13 15:17:00,2.55,18085.0,United Kingdom
538524,22615,PACK OF 12 CIRCUS PARADE TISSUES ,1,2010-12-13 09:35:00,0.85,,United Kingdom
539978,22469,HEART OF WICKER SMALL,40,2010-12-23 14:06:00,1.45,13165.0,United Kingdom
539181,22136,LOVE HEART SOCK HANGER,1,2010-12-16 11:51:00,1.65,12748.0,United Kingdom
539654,21260,FIRST AID TIN,12,2010-12-20 17:05:00,3.25,17340.0,United Kingdom
539492,22777,GLASS CLOCHE LARGE,2,2010-12-20 10:14:00,16.98,,United Kingdom
540977,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-01-12 15:01:00,3.36,,United Kingdom
540977,21112,"SWISS ROLL TOWEL, PINK  SPOTS",7,2011-01-12 15:01:00,2.51,,United Kingdom
541422,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-01-17 17:48:00,3.29,,United Kingdom
541827,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-01-21 17:05:00,5.79,,United Kingdom
541424,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,2011-01-17 17:57:00,2.08,,United Kingdom
542265,84974,S/2 ZINC HEART DESIGN PLANTERS,1,2011-01-26 17:27:00,9.95,15867.0,United Kingdom
540848,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2011-01-12 09:26:00,11.02,,United Kingdom
538849,20713,JUMBO BAG OWLS,7,2010-12-14 13:31:00,1.95,14415.0,United Kingdom
538868,22440,BALLOON WATER BOMB PACK OF 35,40,2010-12-14 14:42:00,0.42,17017.0,United Kingdom
542255,22432,WATERING CAN PINK BUNNY,1,2011-01-26 16:43:00,4.13,,United Kingdom
538509,22437,SET OF 9 BLACK SKULL BALLOONS,12,2010-12-12 13:37:00,0.85,14413.0,United Kingdom
540687,20617,FIRST CLASS PASSPORT COVER ,2,2011-01-10 17:18:00,2.1,15867.0,United Kingdom
539835,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-12-22 13:39:00,0.85,16477.0,United Kingdom
538638,22158,3 HEARTS HANGING DECORATION RUSTIC,2,2010-12-13 14:16:00,2.95,17231.0,United Kingdom
